holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,295.48,0.0,0.0,1,Clear,sky is clear,2013-04-28 19:00:00,2967
None,294.06,0.0,0.0,1,Clear,sky is clear,2013-04-28 20:00:00,2697
None,291.82,0.0,0.0,1,Clear,sky is clear,2013-04-28 21:00:00,2353
None,290.32,0.0,0.0,1,Clear,sky is clear,2013-04-28 22:00:00,2288
None,289.48,0.0,0.0,1,Clear,sky is clear,2013-04-28 23:00:00,2372
None,288.53,0.0,0.0,1,Clear,sky is clear,2013-04-29 00:00:00,578
None,287.77,0.0,0.0,1,Clear,sky is clear,2013-04-29 01:00:00,383
None,286.75,0.0,0.0,1,Clear,sky is clear,2013-04-29 02:00:00,267
None,285.89,0.0,0.0,1,Clear,sky is clear,2013-04-29 03:00:00,274
None,285.29,0.0,0.0,1,Clear,sky is clear,2013-04-29 04:00:00,749
None,284.73,0.0,0.0,1,Clear,sky is clear,2013-04-29 05:00:00,2608
None,284.25,0.0,0.0,1,Clear,sky is clear,2013-04-29 06:00:00,5783
None,283.86,0.0,0.0,1,Clear,sky is clear,2013-04-29 07:00:00,6851
None,284.86,0.0,0.0,1,Clear,sky is clear,2013-04-29 08:00:00,6387
None,286.96,0.0,0.0,1,Clear,sky is clear,2013-04-29 09:00:00,5104
None,289.51,0.0,0.0,1,Clear,sky is clear,2013-04-29 10:00:00,4378
None,291.77,0.0,0.0,1,Clear,sky is clear,2013-04-29 11:00:00,4641
None,293.76,0.0,0.0,1,Clear,sky is clear,2013-04-29 12:00:00,4889
None,295.26,0.0,0.0,1,Clear,sky is clear,2013-04-29 13:00:00,4845
None,295.99,0.0,0.0,1,Clear,sky is clear,2013-04-29 14:00:00,5245
None,298.04,0.0,0.0,1,Clear,sky is clear,2013-04-29 15:00:00,5654
None,299.19,0.0,0.0,1,Clear,sky is clear,2013-04-29 16:00:00,6271
None,299.4,0.0,0.0,40,Clouds,scattered clouds,2013-04-29 17:00:00,5956
None,298.66,0.0,0.0,40,Clouds,scattered clouds,2013-04-29 18:00:00,4489
None,296.55,0.0,0.0,75,Clouds,broken clouds,2013-04-29 19:00:00,3340
None,294.06,0.0,0.0,1,Clear,sky is clear,2013-04-29 20:00:00,2883
None,293.17,0.0,0.0,40,Clouds,scattered clouds,2013-04-29 21:00:00,2728
None,289.77,0.0,0.0,90,Rain,light rain,2013-04-29 22:00:00,1848
None,287.99,0.0,0.0,90,Rain,light rain,2013-04-29 23:00:00,954
None,286.81,0.0,0.0,1,Clear,sky is clear,2013-04-30 00:00:00,563
None,285.89,0.0,0.0,40,Clouds,scattered clouds,2013-04-30 01:00:00,336
None,285.43,0.0,0.0,75,Clouds,broken clouds,2013-04-30 02:00:00,275
None,285.22,0.0,0.0,1,Clear,sky is clear,2013-04-30 03:00:00,328
None,284.3,0.0,0.0,1,Mist,mist,2013-04-30 04:00:00,764
None,283.29,0.0,0.0,1,Mist,mist,2013-04-30 05:00:00,2679
None,281.83,0.0,0.0,40,Clouds,scattered clouds,2013-04-30 06:00:00,6032
None,281.85,0.0,0.0,1,Clear,sky is clear,2013-04-30 07:00:00,7217
None,282.3,0.0,0.0,1,Clear,sky is clear,2013-04-30 08:00:00,6401
None,283.79,0.0,0.0,1,Clear,sky is clear,2013-04-30 09:00:00,5329
None,286.43,0.0,0.0,40,Clouds,scattered clouds,2013-04-30 10:00:00,4541
None,287.63,0.0,0.0,1,Clear,sky is clear,2013-04-30 11:00:00,4780
None,289.88,0.0,0.0,1,Clear,sky is clear,2013-04-30 12:00:00,5082
None,293.0,0.0,0.0,20,Clouds,few clouds,2013-04-30 13:00:00,5005
None,293.66,0.0,0.0,1,Clear,sky is clear,2013-04-30 14:00:00,5399
None,294.95,0.0,0.0,1,Clear,sky is clear,2013-04-30 15:00:00,6065
None,295.68,0.0,0.0,1,Clear,sky is clear,2013-04-30 16:00:00,6725
None,296.04,0.0,0.0,1,Clear,sky is clear,2013-04-30 17:00:00,6220
None,295.83,0.0,0.0,1,Clear,sky is clear,2013-04-30 18:00:00,4533
None,295.67,0.0,0.0,1,Clear,sky is clear,2013-04-30 19:00:00,3337
None,294.5,0.0,0.0,40,Clouds,scattered clouds,2013-04-30 20:00:00,2932
None,292.8,0.0,0.0,1,Clear,sky is clear,2013-04-30 21:00:00,2699
None,290.96,0.0,0.0,75,Clouds,broken clouds,2013-04-30 22:00:00,1809
None,291.1,0.0,0.0,1,Clear,sky is clear,2013-04-30 23:00:00,1024
None,290.62,0.0,0.0,1,Clear,sky is clear,2013-05-01 00:00:00,529
None,290.32,0.0,0.0,1,Clear,sky is clear,2013-05-01 02:00:00,283
None,290.18,0.0,0.0,1,Clear,sky is clear,2013-05-01 03:00:00,341
None,290.18,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2013-05-01 04:00:00,746
None,290.12,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2013-05-01 05:00:00,2561
None,290.17,0.0,0.0,1,Clear,sky is clear,2013-05-01 06:00:00,5169
None,291.15,0.0,0.0,1,Clear,sky is clear,2013-05-01 07:00:00,6017
None,292.04,0.0,0.0,1,Clear,sky is clear,2013-05-01 08:00:00,5860
None,293.5,0.0,0.0,1,Clear,sky is clear,2013-05-01 09:00:00,5208
None,293.32,0.0,0.0,1,Clear,sky is clear,2013-05-01 10:00:00,4493
None,292.48,0.0,0.0,90,Clouds,overcast clouds,2013-05-01 11:00:00,4770
None,291.25,0.0,0.0,90,Clouds,overcast clouds,2013-05-01 12:00:00,4975
None,291.38,0.0,0.0,90,Clouds,overcast clouds,2013-05-01 13:00:00,4923
None,291.71,0.0,0.0,40,Clouds,scattered clouds,2013-05-01 14:00:00,5331
None,292.33,0.0,0.0,40,Clouds,scattered clouds,2013-05-01 15:00:00,5599
None,292.22,0.0,0.0,1,Clear,sky is clear,2013-05-01 16:00:00,6421
None,292.24,0.0,0.0,90,Clouds,overcast clouds,2013-05-01 17:00:00,6312
None,292.43,0.0,0.0,75,Clouds,broken clouds,2013-05-01 18:00:00,4541
None,291.61,0.0,0.0,1,Clear,sky is clear,2013-05-01 19:00:00,3211
None,290.47,0.0,0.0,40,Clouds,scattered clouds,2013-05-01 20:00:00,2761
None,288.47,0.0,0.0,75,Clouds,broken clouds,2013-05-01 21:00:00,2498
None,288.14,0.0,0.0,75,Clouds,broken clouds,2013-05-01 22:00:00,1582
None,287.27,0.0,0.0,90,Clouds,overcast clouds,2013-05-01 23:00:00,1080
None,286.85,0.0,0.0,75,Clouds,broken clouds,2013-05-02 00:00:00,544
None,285.64,0.0,0.0,90,Clouds,overcast clouds,2013-05-02 01:00:00,341
None,284.88,0.0,0.0,75,Clouds,broken clouds,2013-05-02 02:00:00,268
None,283.92,0.0,0.0,75,Clouds,broken clouds,2013-05-02 03:00:00,304
None,281.64,0.0,0.0,90,Rain,light rain,2013-05-02 04:00:00,708
None,281.64,0.0,0.0,90,Rain,moderate rain,2013-05-02 04:00:00,708
None,281.09,0.0,0.0,90,Rain,moderate rain,2013-05-02 05:00:00,2575
None,279.67,0.0,0.0,90,Rain,light rain,2013-05-02 06:00:00,5596
None,278.73,0.0,0.0,90,Rain,light rain,2013-05-02 07:00:00,6818
None,278.73,0.0,0.0,90,Mist,mist,2013-05-02 07:00:00,6818
None,278.73,0.0,0.0,90,Rain,moderate rain,2013-05-02 07:00:00,6818
None,277.33,0.0,0.0,90,Rain,light rain,2013-05-02 08:00:00,5857
None,277.33,0.0,0.0,90,Mist,mist,2013-05-02 08:00:00,5857
None,277.33,0.0,0.0,90,Snow,heavy snow,2013-05-02 08:00:00,5857
None,277.33,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-02 08:00:00,5857
None,276.07,0.0,0.0,75,Rain,light rain,2013-05-02 09:00:00,5155
None,276.07,0.0,0.0,75,Mist,mist,2013-05-02 09:00:00,5155
None,276.07,0.0,0.0,75,Snow,heavy snow,2013-05-02 09:00:00,5155
None,275.43,0.0,0.0,90,Rain,light rain,2013-05-02 10:00:00,4492
None,275.43,0.0,0.0,90,Mist,mist,2013-05-02 10:00:00,4492
None,275.43,0.0,0.0,90,Snow,heavy snow,2013-05-02 10:00:00,4492
None,275.42,0.0,0.0,90,Snow,heavy snow,2013-05-02 11:00:00,4948
None,275.42,0.0,0.0,90,Mist,mist,2013-05-02 11:00:00,4948
None,275.31,0.0,0.0,90,Rain,light rain,2013-05-02 12:00:00,5133
None,275.31,0.0,0.0,90,Mist,mist,2013-05-02 12:00:00,5133
None,275.2,0.0,0.0,90,Snow,heavy snow,2013-05-02 13:00:00,5161
None,275.2,0.0,0.0,90,Mist,mist,2013-05-02 13:00:00,5161
None,275.2,0.0,0.0,90,Rain,light rain,2013-05-02 13:00:00,5161
None,275.85,0.0,0.0,90,Snow,heavy snow,2013-05-02 14:00:00,5556
None,275.85,0.0,0.0,90,Mist,mist,2013-05-02 14:00:00,5556
None,276.28,0.0,0.0,90,Snow,heavy snow,2013-05-02 15:00:00,6100
None,276.28,0.0,0.0,90,Mist,mist,2013-05-02 15:00:00,6100
None,277.02,0.0,0.0,90,Snow,heavy snow,2013-05-02 16:00:00,6752
None,277.02,0.0,0.0,90,Mist,mist,2013-05-02 16:00:00,6752
None,277.81,0.0,0.0,90,Clouds,overcast clouds,2013-05-02 17:00:00,6299
None,277.96,0.0,0.0,90,Rain,light rain,2013-05-02 18:00:00,4800
None,277.74,0.0,0.0,90,Clouds,overcast clouds,2013-05-02 19:00:00,3559
None,277.69,0.0,0.0,90,Rain,light rain,2013-05-02 20:00:00,3130
None,277.89,0.0,0.0,90,Clouds,overcast clouds,2013-05-02 21:00:00,2732
None,277.71,0.0,0.0,90,Clouds,overcast clouds,2013-05-02 22:00:00,1882
None,278.19,0.0,0.0,90,Clouds,overcast clouds,2013-05-02 23:00:00,1142
None,277.82,0.0,0.0,90,Clouds,overcast clouds,2013-05-03 00:00:00,648
None,277.22,0.0,0.0,90,Rain,light rain,2013-05-03 01:00:00,396
None,276.89,0.0,0.0,90,Snow,heavy snow,2013-05-03 02:00:00,337
None,275.91,0.0,0.0,90,Snow,heavy snow,2013-05-03 03:00:00,345
None,275.91,0.0,0.0,90,Mist,mist,2013-05-03 03:00:00,345
None,275.73,0.0,0.0,90,Clouds,overcast clouds,2013-05-03 04:00:00,704
None,275.5,0.0,0.0,90,Clouds,overcast clouds,2013-05-03 05:00:00,2494
None,275.22,0.0,0.0,90,Clouds,overcast clouds,2013-05-03 06:00:00,5668
None,275.03,0.0,0.0,75,Clouds,broken clouds,2013-05-03 07:00:00,6478
None,275.12,0.0,0.0,1,Clear,sky is clear,2013-05-03 08:00:00,5761
None,275.49,0.0,0.0,90,Clouds,overcast clouds,2013-05-03 09:00:00,5221
None,275.77,0.0,0.0,1,Clear,sky is clear,2013-05-03 10:00:00,4583
None,276.28,0.0,0.0,40,Clouds,scattered clouds,2013-05-03 11:00:00,5068
None,276.95,0.0,0.0,75,Clouds,broken clouds,2013-05-03 12:00:00,5326
None,278.36,0.0,0.0,75,Clouds,broken clouds,2013-05-03 13:00:00,5282
None,280.02,0.0,0.0,75,Clouds,broken clouds,2013-05-03 14:00:00,5731
None,280.27,0.0,0.0,1,Clear,sky is clear,2013-05-03 15:00:00,6084
None,280.87,0.0,0.0,40,Clouds,scattered clouds,2013-05-03 16:00:00,6391
None,280.4,0.0,0.0,40,Clouds,scattered clouds,2013-05-03 17:00:00,5837
None,280.03,0.0,0.0,40,Clouds,scattered clouds,2013-05-03 18:00:00,4775
None,279.52,0.0,0.0,1,Clear,sky is clear,2013-05-03 19:00:00,3657
None,278.99,0.0,0.0,1,Clear,sky is clear,2013-05-03 20:00:00,3018
None,277.98,0.0,0.0,1,Clear,sky is clear,2013-05-03 21:00:00,3124
None,277.23,0.0,0.0,1,Clear,sky is clear,2013-05-03 22:00:00,2972
None,276.55,0.0,0.0,1,Clear,sky is clear,2013-05-03 23:00:00,2005
None,276.08,0.0,0.0,1,Clear,sky is clear,2013-05-04 00:00:00,1187
None,275.66,0.0,0.0,1,Clear,sky is clear,2013-05-04 01:00:00,693
None,274.96,0.0,0.0,1,Clear,sky is clear,2013-05-04 02:00:00,489
None,274.41,0.0,0.0,1,Clear,sky is clear,2013-05-04 03:00:00,361
None,274.31,0.0,0.0,1,Clear,sky is clear,2013-05-04 04:00:00,420
None,273.68,0.0,0.0,90,Clouds,overcast clouds,2013-05-04 05:00:00,690
None,273.53,0.0,0.0,1,Clear,sky is clear,2013-05-04 06:00:00,1339
None,273.31,0.0,0.0,90,Clouds,overcast clouds,2013-05-04 07:00:00,2299
None,273.55,0.0,0.0,90,Snow,heavy snow,2013-05-04 08:00:00,3400
None,273.55,0.0,0.0,90,Mist,mist,2013-05-04 08:00:00,3400
None,273.55,0.0,0.0,90,Snow,snow,2013-05-04 08:00:00,3400
None,273.55,0.0,0.0,90,Fog,fog,2013-05-04 08:00:00,3400
None,273.48,0.0,0.0,90,Snow,heavy snow,2013-05-04 09:00:00,4037
None,273.48,0.0,0.0,90,Mist,mist,2013-05-04 09:00:00,4037
None,273.96,0.0,0.0,90,Snow,heavy snow,2013-05-04 10:00:00,4418
None,273.96,0.0,0.0,90,Mist,mist,2013-05-04 10:00:00,4418
None,274.47,0.0,0.0,90,Snow,heavy snow,2013-05-04 11:00:00,4881
None,274.47,0.0,0.0,90,Mist,mist,2013-05-04 11:00:00,4881
None,274.67,0.0,0.0,90,Snow,heavy snow,2013-05-04 12:00:00,4991
None,274.67,0.0,0.0,90,Mist,mist,2013-05-04 12:00:00,4991
None,275.56,0.0,0.0,90,Mist,mist,2013-05-04 13:00:00,4874
None,275.56,0.0,0.0,90,Snow,heavy snow,2013-05-04 13:00:00,4874
None,275.66,0.0,0.0,90,Rain,light rain,2013-05-04 14:00:00,4978
None,275.66,0.0,0.0,90,Snow,heavy snow,2013-05-04 14:00:00,4978
None,275.66,0.0,0.0,90,Mist,mist,2013-05-04 14:00:00,4978
None,275.81,0.0,0.0,90,Mist,mist,2013-05-04 15:00:00,4818
None,275.81,0.0,0.0,90,Rain,light rain,2013-05-04 15:00:00,4818
None,275.87,0.0,0.0,90,Mist,mist,2013-05-04 16:00:00,4760
None,275.87,0.0,0.0,90,Rain,light rain,2013-05-04 16:00:00,4760
None,275.87,0.0,0.0,90,Rain,moderate rain,2013-05-04 16:00:00,4760
None,275.61,0.0,0.0,90,Rain,light rain,2013-05-04 17:00:00,4614
None,275.61,0.0,0.0,90,Mist,mist,2013-05-04 17:00:00,4614
None,275.61,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-04 17:00:00,4614
None,275.36,0.0,0.0,90,Rain,light rain,2013-05-04 18:00:00,4431
None,275.36,0.0,0.0,90,Mist,mist,2013-05-04 18:00:00,4431
None,275.36,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-04 18:00:00,4431
None,275.36,0.0,0.0,90,Drizzle,drizzle,2013-05-04 18:00:00,4431
None,275.11,0.0,0.0,90,Rain,light rain,2013-05-04 19:00:00,3521
None,275.11,0.0,0.0,90,Rain,moderate rain,2013-05-04 19:00:00,3521
None,275.11,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-04 19:00:00,3521
None,274.82,0.0,0.0,90,Rain,light rain,2013-05-04 20:00:00,3228
None,274.82,0.0,0.0,90,Drizzle,drizzle,2013-05-04 20:00:00,3228
None,274.82,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-04 20:00:00,3228
None,274.36,0.0,0.0,90,Rain,light rain,2013-05-04 21:00:00,3401
None,274.36,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-04 21:00:00,3401
None,274.36,0.0,0.0,90,Drizzle,drizzle,2013-05-04 21:00:00,3401
None,274.21,0.0,0.0,90,Rain,light rain,2013-05-04 22:00:00,2898
None,274.21,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-04 22:00:00,2898
None,273.92,0.0,0.0,90,Rain,light rain,2013-05-04 23:00:00,1988
None,273.97,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 00:00:00,1483
None,273.97,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 01:00:00,912
None,273.92,0.0,0.0,90,Drizzle,drizzle,2013-05-05 02:00:00,717
None,273.76,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 03:00:00,419
None,273.66,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 04:00:00,314
None,273.66,0.0,0.0,90,Rain,light rain,2013-05-05 05:00:00,504
None,273.66,0.0,0.0,90,Drizzle,drizzle,2013-05-05 06:00:00,882
None,273.71,0.0,0.0,90,Rain,light rain,2013-05-05 07:00:00,1337
None,273.71,0.0,0.0,90,Drizzle,drizzle,2013-05-05 07:00:00,1337
None,274.08,0.0,0.0,90,Rain,light rain,2013-05-05 08:00:00,1995
None,274.39,0.0,0.0,90,Rain,light rain,2013-05-05 09:00:00,2711
None,274.95,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-05 10:00:00,3404
None,275.68,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 11:00:00,3728
None,276.9,0.0,0.0,90,Mist,mist,2013-05-05 12:00:00,4287
None,278.21,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 13:00:00,4456
None,279.11,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 14:00:00,4410
None,279.69,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 15:00:00,4607
None,280.35,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 16:00:00,4413
None,280.95,0.0,0.0,75,Clouds,broken clouds,2013-05-05 17:00:00,5734
None,281.26,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 18:00:00,4470
None,281.05,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 19:00:00,3420
None,280.33,0.0,0.0,75,Clouds,broken clouds,2013-05-05 20:00:00,3004
None,279.8,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 21:00:00,2467
None,279.09,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 22:00:00,1735
None,278.58,0.0,0.0,90,Clouds,overcast clouds,2013-05-05 23:00:00,1058
None,277.97,0.0,0.0,75,Clouds,broken clouds,2013-05-06 00:00:00,575
None,277.64,0.0,0.0,90,Clouds,overcast clouds,2013-05-06 01:00:00,330
None,277.26,0.0,0.0,90,Clouds,overcast clouds,2013-05-06 02:00:00,303
None,277.03,0.0,0.0,90,Clouds,overcast clouds,2013-05-06 03:00:00,284
None,276.7,0.0,0.0,90,Clouds,overcast clouds,2013-05-06 04:00:00,732
None,276.65,0.0,0.0,90,Rain,light rain,2013-05-06 05:00:00,2634
None,276.65,0.0,0.0,90,Clouds,overcast clouds,2013-05-06 06:00:00,5763
None,276.65,0.0,0.0,90,Clouds,overcast clouds,2013-05-06 07:00:00,6970
None,276.83,0.0,0.0,75,Clouds,broken clouds,2013-05-06 08:00:00,6289
None,277.91,0.0,0.0,90,Clouds,overcast clouds,2013-05-06 09:00:00,5047
None,279.14,0.0,0.0,75,Clouds,broken clouds,2013-05-06 10:00:00,4451
None,280.38,0.0,0.0,40,Clouds,scattered clouds,2013-05-06 11:00:00,4507
None,281.95,0.0,0.0,40,Clouds,scattered clouds,2013-05-06 12:00:00,4818
None,283.56,0.0,0.0,1,Clear,sky is clear,2013-05-06 13:00:00,4893
None,285.64,0.0,0.0,40,Clouds,scattered clouds,2013-05-06 14:00:00,5354
None,287.7,0.0,0.0,75,Clouds,broken clouds,2013-05-06 15:00:00,5881
None,289.23,0.0,0.0,1,Clear,sky is clear,2013-05-06 16:00:00,6466
None,290.44,0.0,0.0,1,Clear,sky is clear,2013-05-06 17:00:00,6027
None,291.51,0.0,0.0,90,Clouds,overcast clouds,2013-05-06 18:00:00,4286
None,291.52,0.0,0.0,1,Clear,sky is clear,2013-05-06 19:00:00,3253
None,291.13,0.0,0.0,40,Clouds,scattered clouds,2013-05-06 20:00:00,2758
None,289.17,0.0,0.0,1,Clear,sky is clear,2013-05-06 21:00:00,2475
None,287.28,0.0,0.0,1,Clear,sky is clear,2013-05-06 22:00:00,1524
None,285.56,0.0,0.0,1,Clear,sky is clear,2013-05-06 23:00:00,1062
None,285.08,0.0,0.0,1,Clear,sky is clear,2013-05-07 00:00:00,561
None,283.8,0.0,0.0,1,Clear,sky is clear,2013-05-07 01:00:00,336
None,282.72,0.0,0.0,1,Clear,sky is clear,2013-05-07 02:00:00,259
None,281.91,0.0,0.0,1,Clear,sky is clear,2013-05-07 03:00:00,319
None,281.0,0.0,0.0,1,Clear,sky is clear,2013-05-07 04:00:00,733
None,280.37,0.0,0.0,40,Mist,mist,2013-05-07 05:00:00,2763
None,280.02,0.0,0.0,1,Clear,sky is clear,2013-05-07 06:00:00,6009
None,279.86,0.0,0.0,1,Clear,sky is clear,2013-05-07 07:00:00,6739
None,281.28,0.0,0.0,1,Clear,sky is clear,2013-05-07 08:00:00,6501
None,283.43,0.0,0.0,1,Clear,sky is clear,2013-05-07 09:00:00,5229
None,285.88,0.0,0.0,1,Clear,sky is clear,2013-05-07 10:00:00,4657
None,289.23,0.0,0.0,1,Clear,sky is clear,2013-05-07 11:00:00,4773
None,291.5,0.0,0.0,1,Clear,sky is clear,2013-05-07 12:00:00,4961
None,294.12,0.0,0.0,20,Clouds,few clouds,2013-05-07 13:00:00,5073
None,294.55,0.0,0.0,1,Clear,sky is clear,2013-05-07 14:00:00,5296
None,295.41,0.0,0.0,1,Clear,sky is clear,2013-05-07 15:00:00,5919
None,296.07,0.0,0.0,1,Clear,sky is clear,2013-05-07 16:00:00,6763
None,295.88,0.0,0.0,75,Clouds,broken clouds,2013-05-07 17:00:00,6110
None,295.92,0.0,0.0,40,Clouds,scattered clouds,2013-05-07 18:00:00,4556
None,295.54,0.0,0.0,1,Clear,sky is clear,2013-05-07 19:00:00,3229
None,294.92,0.0,0.0,1,Clear,sky is clear,2013-05-07 20:00:00,2975
None,293.13,0.0,0.0,1,Clear,sky is clear,2013-05-07 21:00:00,2503
None,290.48,0.0,0.0,1,Clear,sky is clear,2013-05-07 22:00:00,1963
None,289.08,0.0,0.0,1,Clear,sky is clear,2013-05-07 23:00:00,3874
None,287.91,0.0,0.0,1,Clear,sky is clear,2013-05-08 00:00:00,910
None,287.3,0.0,0.0,1,Clear,sky is clear,2013-05-08 01:00:00,460
None,286.13,0.0,0.0,1,Clear,sky is clear,2013-05-08 02:00:00,298
None,285.39,0.0,0.0,1,Clear,sky is clear,2013-05-08 03:00:00,373
None,284.36,0.0,0.0,1,Clear,sky is clear,2013-05-08 04:00:00,703
None,283.79,0.0,0.0,1,Clear,sky is clear,2013-05-08 05:00:00,2774
None,283.1,0.0,0.0,1,Clear,sky is clear,2013-05-08 06:00:00,5956
None,282.96,0.0,0.0,1,Mist,mist,2013-05-08 07:00:00,6888
None,284.87,0.0,0.0,1,Clear,sky is clear,2013-05-08 08:00:00,5351
None,288.07,0.0,0.0,1,Clear,sky is clear,2013-05-08 09:00:00,5487
None,291.07,0.0,0.0,1,Clear,sky is clear,2013-05-08 10:00:00,4620
None,293.55,0.0,0.0,1,Clear,sky is clear,2013-05-08 11:00:00,4807
None,295.56,0.0,0.0,1,Clear,sky is clear,2013-05-08 12:00:00,5107
None,296.5,0.0,0.0,75,Clouds,broken clouds,2013-05-08 13:00:00,5137
None,297.58,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 14:00:00,5530
None,297.63,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 15:00:00,6089
None,297.88,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 16:00:00,6556
None,297.47,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 17:00:00,6271
None,297.67,0.0,0.0,75,Clouds,broken clouds,2013-05-08 18:00:00,4669
None,297.41,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 19:00:00,3375
None,296.6,0.0,0.0,1,Clear,sky is clear,2013-05-08 20:00:00,3219
None,293.3,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 21:00:00,2562
None,291.97,0.0,0.0,1,Clear,sky is clear,2013-05-08 22:00:00,1869
None,289.83,0.0,0.0,1,Clear,sky is clear,2013-05-08 23:00:00,1093
None,288.77,0.0,0.0,1,Clear,sky is clear,2013-05-09 00:00:00,576
None,288.36,0.0,0.0,1,Clear,sky is clear,2013-05-09 01:00:00,373
None,288.26,0.0,0.0,1,Clear,sky is clear,2013-05-09 02:00:00,262
None,288.76,0.0,0.0,1,Clear,sky is clear,2013-05-09 03:00:00,364
None,288.07,0.0,0.0,1,Clear,sky is clear,2013-05-09 04:00:00,756
None,286.93,0.0,0.0,75,Clouds,broken clouds,2013-05-09 05:00:00,2737
None,286.78,0.0,0.0,1,Rain,light rain,2013-05-09 06:00:00,5974
None,287.56,0.0,0.0,75,Rain,moderate rain,2013-05-09 07:00:00,6800
None,288.37,0.0,0.0,75,Clouds,broken clouds,2013-05-09 08:00:00,5813
None,290.47,0.0,0.0,40,Clouds,scattered clouds,2013-05-09 09:00:00,5369
None,292.42,0.0,0.0,1,Clear,sky is clear,2013-05-09 10:00:00,4544
None,294.3,0.0,0.0,40,Clouds,scattered clouds,2013-05-09 11:00:00,4947
None,295.56,0.0,0.0,40,Clouds,scattered clouds,2013-05-09 12:00:00,5180
None,296.88,0.0,0.0,90,Clouds,overcast clouds,2013-05-09 13:00:00,5253
None,297.2,0.0,0.0,1,Clear,sky is clear,2013-05-09 14:00:00,5598
None,296.95,0.0,0.0,40,Clouds,scattered clouds,2013-05-09 15:00:00,6344
None,295.91,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-09 16:00:00,6750
None,295.91,0.0,0.0,90,Drizzle,drizzle,2013-05-09 16:00:00,6750
None,293.36,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-09 17:00:00,6305
None,293.36,0.0,0.0,90,Rain,light rain,2013-05-09 17:00:00,6305
None,292.43,0.0,0.0,90,Rain,light intensity shower rain,2013-05-09 18:00:00,4673
None,292.43,0.0,0.0,90,Rain,light rain,2013-05-09 18:00:00,4673
None,290.9,0.0,0.0,90,Rain,heavy intensity rain,2013-05-09 19:00:00,3487
None,290.9,0.0,0.0,90,Rain,light rain,2013-05-09 19:00:00,3487
None,289.67,0.0,0.0,90,Rain,moderate rain,2013-05-09 20:00:00,3319
None,289.67,0.0,0.0,90,Rain,light rain,2013-05-09 20:00:00,3319
None,288.91,0.0,0.0,90,Rain,light rain,2013-05-09 21:00:00,3135
None,288.91,0.0,0.0,90,Mist,mist,2013-05-09 21:00:00,3135
None,288.91,0.0,0.0,90,Rain,moderate rain,2013-05-09 21:00:00,3135
None,288.77,0.0,0.0,90,Rain,moderate rain,2013-05-09 22:00:00,2227
None,288.77,0.0,0.0,90,Rain,light rain,2013-05-09 22:00:00,2227
None,288.77,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-09 22:00:00,2227
None,288.67,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-09 23:00:00,1186
None,288.67,0.0,0.0,90,Rain,light rain,2013-05-09 23:00:00,1186
None,288.05,0.0,0.0,90,Rain,light rain,2013-05-10 00:00:00,680
None,288.05,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-10 00:00:00,680
None,287.78,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 01:00:00,409
None,287.68,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 02:00:00,292
None,287.41,0.0,0.0,75,Rain,light rain,2013-05-10 03:00:00,366
None,287.46,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-10 04:00:00,673
None,287.55,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 05:00:00,2503
None,287.41,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-10 06:00:00,5628
None,287.08,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 07:00:00,6802
